Date,Open,High,Low,Close,Adj Close,Volume
2020-11-13,8.860000,9.250000,8.850000,9.250000,9.241498,129980300
2020-11-16,9.610000,9.640000,9.420000,9.570000,9.561204,118772000
2020-11-17,9.450000,9.740000,9.330000,9.680000,9.671103,90348600
2020-11-18,9.970000,10.050000,9.730000,9.730000,9.721057,148865800
2020-11-19,9.620000,9.760000,9.510000,9.660000,9.651121,87177500
2020-11-20,9.640000,9.830000,9.590000,9.760000,9.751030,80135500
2020-11-23,9.860000,10.270000,9.860000,10.070000,10.060744,108197300
2020-11-24,10.710000,10.850000,10.400000,10.450000,10.440395,176288800
2020-11-25,10.530000,10.560000,10.340000,10.500000,10.490350,109872900
2020-11-27,10.550000,10.560000,10.310000,10.400000,10.390441,54154800
2020-11-30,10.390000,10.390000,9.960000,10.180000,10.170644,125104100
2020-12-01,10.330000,10.480000,10.110000,10.150000,10.140671,86906200
2020-12-02,10.080000,10.480000,10.010000,10.430000,10.420414,77235600
2020-12-03,10.400000,10.700000,10.390000,10.600000,10.590258,91452900
2020-12-04,10.670000,10.930000,10.510000,10.880000,10.870000,135020900
2020-12-07,10.890000,11.100000,10.760000,10.860000,10.850019,97404000
2020-12-08,10.820000,11.030000,10.790000,10.960000,10.949926,93378300
2020-12-09,11.000000,11.490000,11.000000,11.390000,11.379532,126135500
2020-12-10,11.080000,11.480000,11.060000,11.320000,11.309595,95671600
2020-12-11,11.280000,11.410000,11.020000,11.160000,11.149743,88985700
2020-12-14,11.270000,11.350000,10.790000,10.830000,10.820046,79317500
2020-12-15,10.950000,11.150000,10.650000,11.110000,11.099789,86745800
2020-12-16,11.130000,11.150000,10.900000,10.930000,10.919954,58815800
2020-12-17,10.940000,10.990000,10.800000,10.880000,10.870000,62446000
2020-12-18,10.780000,11.120000,10.740000,10.810000,10.810000,114753600
2020-12-21,10.470000,10.870000,10.360000,10.770000,10.770000,85818700
2020-12-22,10.710000,10.760000,10.490000,10.610000,10.610000,89007500
2020-12-23,10.680000,10.980000,10.620000,10.860000,10.860000,60504500
2020-12-24,10.850000,10.850000,10.620000,10.650000,10.650000,30049700
2020-12-28,10.700000,10.780000,10.580000,10.640000,10.640000,53796700
2020-12-29,10.660000,10.770000,10.540000,10.560000,10.560000,53035900
2020-12-30,10.580000,10.850000,10.550000,10.710000,10.710000,50621000
2020-12-31,10.650000,10.830000,10.580000,10.800000,10.800000,47613400
2021-01-04,10.890000,10.900000,10.400000,10.470000,10.470000,79949500
2021-01-05,10.430000,10.880000,10.420000,10.770000,10.770000,83700300
2021-01-06,10.830000,11.620000,10.830000,11.360000,11.360000,131584600
2021-01-07,11.560000,11.570000,11.240000,11.270000,11.270000,75289800
2021-01-08,11.290000,11.440000,11.160000,11.340000,11.340000,72679500
2021-01-11,11.110000,11.530000,11.060000,11.450000,11.450000,67396900
2021-01-12,11.510000,11.910000,11.410000,11.780000,11.780000,91439300
2021-01-13,11.780000,11.820000,11.520000,11.570000,11.570000,53713600
2021-01-14,11.610000,11.730000,11.580000,11.660000,11.660000,59209500
2021-01-15,11.600000,11.600000,11.250000,11.330000,11.330000,73541400
2021-01-19,11.480000,11.650000,11.400000,11.430000,11.430000,63499400
2021-01-20,11.500000,11.500000,11.300000,11.390000,11.390000,59015900
2021-01-21,11.400000,11.430000,11.070000,11.070000,11.070000,65742200
2021-01-22,10.970000,11.180000,10.900000,11.110000,11.110000,52635700
2021-01-25,11.140000,11.150000,10.770000,10.990000,10.990000,92020900
2021-01-26,12.030000,12.230000,11.200000,11.290000,11.290000,211803400
2021-01-27,11.080000,11.560000,10.640000,11.380000,11.380000,149439900
2021-01-28,11.410000,11.470000,11.070000,11.090000,11.090000,94099300
2021-01-29,11.000000,11.240000,10.670000,10.680000,10.680000,108995100
2021-02-01,10.860000,11.000000,10.640000,10.740000,10.740000,66685800
2021-02-02,10.880000,11.350000,10.840000,11.240000,11.240000,84465900
2021-02-03,11.240000,11.300000,11.070000,11.200000,11.200000,54214800
2021-02-04,11.230000,11.500000,11.190000,11.450000,11.450000,66767800
2021-02-05,11.510000,11.550000,11.320000,11.400000,11.400000,51767300
2021-02-08,11.470000,11.650000,11.410000,11.610000,11.610000,42454500
2021-02-09,11.560000,11.600000,11.410000,11.540000,11.540000,52738300
2021-02-10,11.590000,11.590000,11.380000,11.400000,11.400000,45453500
